distance_km,days_late,review_score,product_weight_g
96,-12,5,900
303,-14,5,150
318,-14,4,1950
17,-27,4,750
17,-27,4,517
601,-4,5,1150
516,-13,3,9450
2381,9,1,2750
2381,9,1,2750
107,-8,4,14150
794,-21,4,8638
201,-12,4,1650
333,33,1,2425
784,-21,4,500
28,0,5,1500
28,0,5,1500
1112,-4,5,2350
443,-11,5,4100
97,-11,5,321
647,-24,5,700
533,-12,5,1850
152,-14,5,950
424,-10,5,350
2258,9,1,6400
100,-6,4,350
637,-14,5,325
637,-14,5,325
637,-14,5,325
637,-14,5,325
858,-2,5,600
738,13,4,163
316,-16,4,2500
316,-16,4,2500
501,-24,3,1500
311,-16,4,4475
307,-10,5,350
46,-3,5,500
3031,-18,5,700
16,-1,3,350
902,-21,5,5350
300,-16,4,150
25,-5,1,300
454,-14,2,650
1074,-24,4,224
394,-14,5,300
591,-13,4,350
2027,-7,5,1663
358,0,2,175
418,-14,5,350
343,-16,5,300
289,-9,2,700
535,-11,5,950
212,-6,5,875
450,-12,5,30000
2141,-19,5,350
2141,-19,5,350
2141,-19,5,350
2141,-19,5,350
19,-10,5,1250
1184,1,5,1100
34,-16,5,550
1209,-23,5,3300
502,-7,1,1550
78,-11,5,300
478,-9,5,100
431,-18,5,300
418,-15,5,1650
418,-15,5,1650
265,-7,1,500
576,-15,5,900
663,-16,5,288
6,-11,5,300
736,-20,5,1200
736,-20,5,1200
736,-20,5,1200
736,-20,5,1200
16,-15,4,1500
2653,-14,4,10450
241,-11,4,350
2275,-8,5,550
10,-19,5,300
19,0,5,330
674,-9,5,100
17,-7,5,250
513,8,1,450
463,-17,5,200
463,-17,5,200
139,-9,5,600
526,-18,5,8525
478,-18,5,8525
526,-18,5,9500
478,-18,5,9500
254,-21,4,600
798,-21,4,600
254,-21,4,200
798,-21,4,200
325,-12,4,800
325,-12,4,800
1163,-29,4,23033
534,-7,5,1650
429,-11,5,450
429,-11,5,450
1708,-3,5,150
29,-12,5,1867
511,-3,5,560
814,-15,4,700
814,-15,4,700
814,-15,3,700
814,-15,3,700
1624,-7,5,750
1624,-7,5,750
1835,6,5,300
777,-14,3,1350
45,-6,1,350
364,-14,5,200
719,-20,1,800
1359,-13,4,450
455,-20,3,600
1244,-11,5,700
641,-14,4,200
551,-27,5,194
404,-7,5,350
1292,-12,5,920
571,-9,4,300
892,-25,5,167
2146,-6,5,450
891,-7,1,400
579,-10,1,115
579,-10,1,200
579,-10,1,200
397,-13,5,300
349,-8,3,250
349,-8,3,250
582,-11,5,700
38,-13,5,1582
735,-10,5,550
1826,-1,5,400
208,-14,5,1850
2011,-28,3,450
311,-9,5,1400
748,-14,5,400
352,-11,5,200
307,-13,5,150
335,-12,5,400
566,-19,5,9325
647,-29,5,650
808,-11,5,300
13,-20,5,150
682,-12,5,3045
4,-1,5,340
1002,-27,4,1400
364,8,1,2600
929,-23,5,1450
106,-25,3,2700
348,-14,4,15600
82,-14,5,1383
346,-10,5,350
2343,-30,5,10025
985,-8,5,6550
204,-10,1,1825
276,-11,1,1238
276,-11,1,1238
3,-17,5,350
773,-14,5,1450
319,-13,5,1029
2362,-13,4,1250
263,-31,5,526
304,-5,5,1850
345,0,5,275
492,-11,5,460
106,4,3,250
23,-10,5,1025
292,3,3,1200
392,-26,5,300
5,-22,5,9000
503,-10,2,150
5,-16,4,100
819,-26,5,4105
7,-21,5,5950
2467,-20,2,1200
1834,-4,5,150
814,-21,5,950
885,-8,4,550
68,-12,5,1000
48,-9,5,10600
48,-9,5,8800
385,-16,5,500
516,-15,5,350
667,-22,3,350
709,-1,4,300
319,-2,5,950
1827,-16,5,1050
1130,-16,5,683
384,-12,5,350
11,-25,5,5350
333,-2,1,1500
67,-13,1,950
377,-15,5,50
285,-7,5,250
1,-7,3,250
699,-13,4,300
699,-13,4,300
79,-9,5,1100
1330,-15,4,150
1330,-15,4,150
1077,-18,5,300
17,-6,5,4475
433,-8,5,1032
1035,-12,5,100
66,0,5,500
66,0,5,500
346,-13,5,200
882,-11,4,2600
438,-8,4,7000
311,2,2,3400
553,-9,5,150
560,-11,5,1550
126,-10,5,2250
398,-20,4,150
695,-18,5,4050
544,-10,4,2200
235,-10,5,1250
1082,-23,5,225
755,-14,5,600
377,-10,5,400
310,-7,5,1250
781,-21,5,1650
1255,-8,2,950
1255,-8,2,950
1255,-8,2,650
429,-15,5,1550
429,-15,5,1550
429,-15,5,1550
78,-1,4,200
281,-2,4,100
216,-14,1,160
217,19,1,600
485,-9,4,100
485,-9,4,100
319,-14,5,1367
1985,-29,5,1050
2222,-13,3,5683
866,-7,3,1000
2166,-10,5,450
1163,-11,5,1550
553,-17,5,150
314,-14,5,1175
295,-8,5,975
79,-14,5,150
1050,-11,3,900
198,-8,5,700
782,-18,4,750
523,-11,3,900
523,-11,3,1000
629,-14,5,950
403,-3,5,750
40,-13,1,1900
484,-1,4,200
509,-14,5,700
515,-33,5,5700
576,-7,5,2700
2156,-11,5,550
2401,-12,2,1500
9,-10,5,300
1400,-2,5,584
1818,-14,4,375
NULL,-17,NULL,20850
859,-7,5,200
972,-15,5,150
972,-15,5,150
972,-15,5,150
972,-15,5,150
972,-15,5,150
404,-9,4,825
2696,-18,2,250
1340,-19,5,150
27,-7,3,1200
298,-24,4,450
969,-3,5,342
671,-14,5,50
714,-14,5,1038
377,-32,5,100
866,-13,5,150
466,-16,5,700
466,-16,5,700
2047,-21,5,448
624,-12,2,2533
513,-11,5,9450
397,-13,5,3500
194,-27,5,350
654,-24,5,950
504,1,4,3800
403,-16,5,650
1500,-14,5,11600
1500,-14,5,11600
1500,-14,5,12000
1500,-14,5,12000
1500,-14,5,14000
1500,-14,5,14000
1801,-32,4,2438
1683,-13,3,1850
373,-16,5,950
115,-15,4,2500
561,-15,4,2500
115,-15,4,350
561,-15,4,350
115,-15,4,350
561,-15,4,350
1720,14,1,1500
1720,14,1,1500
196,-18,5,1250
1508,-8,4,350
14,-9,5,5400
2252,-12,5,300
612,-14,5,550
894,-14,5,3900
911,-15,5,400
362,-18,5,14600
488,-12,4,150
370,13,1,8150
159,-11,5,433
462,-26,5,30000
603,-34,5,550
350,-14,4,950
78,1,4,11100
505,-15,5,1700
641,-28,5,500
1126,-23,4,123
141,-15,5,250
23,-4,1,578
350,-12,5,1550
338,-13,5,100
296,-15,4,350
331,-7,5,575
1930,-14,2,7000
1930,-14,2,7000
612,-10,1,300
612,-10,1,300
289,20,1,225
39,-5,5,200
11,-28,5,200
757,-18,5,175
47,-8,5,150
430,-8,5,950
301,-13,4,400
1972,-21,5,1600
80,-9,5,1000
1495,-1,4,350
17,-10,4,825
17,-10,4,825
17,-10,4,825
776,-16,5,350
321,-14,5,225
37,-4,5,100
1462,-4,5,300
1462,-4,5,150
821,-23,5,1600
17,-12,5,490
735,-17,4,700
329,-15,5,150
317,-15,5,850
491,9,1,1900
28,-11,3,100
957,-28,3,5450
23,-11,3,2200
844,-14,4,1600
1325,-16,5,1000
869,-31,3,400
413,-9,4,1350
821,-13,5,250
183,-18,5,30000
1304,-11,5,8150
1051,-15,2,2600
1051,-15,2,2600
2173,-22,5,1625
679,-21,5,580
343,-11,5,200
283,-11,5,1375
964,-10,5,1800
551,-22,4,800
1017,-8,5,984
147,-11,5,250
213,-11,4,2000
43,-8,5,2600
741,-15,1,813
741,-15,1,813
2126,-26,4,250
428,-13,2,1100
353,-11,1,1500
138,-7,1,200
596,-6,5,200
305,-17,5,200
467,-3,1,8450
83,-14,4,725
731,-7,4,1200
172,-6,2,1100
2093,-21,3,225
2093,-21,3,225
1126,-2,5,3400
863,-2,4,440
992,-22,3,600
250,0,5,1050
2139,28,1,250
148,-10,5,100
91,-7,5,7474
347,-9,5,500
552,-13,3,90
590,-10,5,300
240,-14,5,1350
240,-14,5,3800
155,-19,5,100
478,-22,5,3100
238,-8,1,2200
372,-13,4,8350
1450,0,5,838
775,-20,5,4550
82,6,1,150
82,6,1,150
662,-31,4,444
307,-12,5,1200
NULL,-12,NULL,1250
900,-17,2,1500
290,-18,5,342
473,-8,1,1000
19,-8,5,550
2108,-11,5,6400
568,5,1,1383
262,-7,1,200
1068,-16,5,560
1393,-7,5,6550
341,-9,5,324
341,-9,5,324
167,-9,5,500
167,-9,5,500
868,-8,5,250
469,-6,5,1033
857,-12,5,700
1084,-26,5,100
310,-16,4,350
352,-22,3,500
541,-12,4,550
439,-6,5,1750
1226,79,1,1500
544,-17,3,459
815,-7,5,1400
798,-23,4,950
1179,-4,3,5950
321,-24,5,1100
2128,0,5,300
422,-7,1,167
1238,-1,3,6050
1238,-1,3,6050
20,-5,5,150
804,-11,5,1250
821,-14,5,150
821,-14,5,150
821,-14,5,150
497,-5,3,200
419,-14,4,536
428,-14,5,5950
428,-14,5,7625
590,-20,3,8100
1092,-9,4,1050
432,0,4,10400
1308,-13,5,1300
297,-18,5,200
271,-20,5,263
1026,-16,5,533
2377,-10,4,342
2304,-27,5,700
2130,-18,5,550
33,-23,5,625
339,-30,5,425
574,-1,5,750
948,-22,5,350
948,-22,5,350
948,-22,5,350
948,-22,5,350
948,-22,5,350
948,-22,5,350
948,-22,5,350
948,-22,5,350
323,-18,5,4075
323,-18,5,4075
470,-16,4,900
581,-14,5,1417
581,-14,5,1417
453,-33,5,1200
727,-5,4,200
21,-16,3,7300
1486,-6,5,500
408,-10,5,50
1412,2,1,1350
289,-4,2,225
579,-3,3,650
4,-9,5,250
744,-12,3,1900
413,-15,5,1400
776,-22,5,250
586,6,1,3650
14,-6,5,100
85,-1,4,5350
530,-20,5,7500
1492,-27,5,150
349,-18,5,1187
54,-14,5,175
832,-15,5,255
341,-10,5,2100
847,-10,5,2100
341,-10,5,3450
847,-10,5,3450
341,-10,5,3450
847,-10,5,3450
563,-18,5,1200
272,-6,3,207
272,-6,3,207
272,-6,5,207
272,-6,5,207
793,-21,1,125
623,-8,1,1310
35,-10,5,500
148,-21,5,1750
439,-10,4,950
515,-22,4,925
349,-22,4,925
515,-22,4,1000
349,-22,4,1000
515,-22,4,1200
349,-22,4,1200
477,-14,5,250
961,-11,5,1500
2002,-9,5,1100
327,-13,3,500
356,-21,5,5400
349,-9,5,483
189,-16,4,1800
NULL,42,NULL,22350
84,-13,5,1050
21,-7,5,150
870,-21,5,350
2553,-2,1,9400
321,-3,5,2150
292,-12,5,300
64,-10,5,17250
91,-14,4,150
497,-10,4,175
801,-8,4,360
33,-11,5,350
1218,-13,1,850
343,-27,3,6650
74,-11,5,462
310,-1,4,9183
404,-10,5,200
310,-10,4,561
NULL,-11,NULL,1200
193,-7,5,9750
555,-24,5,4750
1380,-16,4,593
1871,2,4,383
667,-22,5,377
1891,-14,4,169
1032,-23,4,566
481,-28,5,225
1343,11,1,200
37,-11,5,200
37,-11,5,200
691,-11,5,1850
324,-21,1,427
324,-21,1,431
879,-8,5,700
326,-4,4,18950
210,-22,5,600
357,-26,1,450
357,-26,1,450
2235,-11,3,250
667,-5,4,1300
1697,-13,5,1533
346,-13,5,1000
629,-13,4,2600
363,-26,4,645
19,-11,4,313
1937,-14,5,488
349,-26,4,100
475,-4,5,6050
117,-12,5,1700
666,-23,5,900
666,-23,5,900
330,-6,4,100
550,3,5,120
51,-13,5,300
1231,-15,4,200
758,-26,5,16150
144,-13,5,225
2724,-19,5,400
675,-23,4,200
513,-16,5,9750
305,-20,4,750
178,-13,4,584
252,-13,5,700
1201,20,1,800
349,-14,3,1000
942,-22,2,18050
559,-19,5,300
602,-11,5,450
915,-11,5,400
448,-17,4,1300
382,0,5,100
394,-17,5,1100
242,-18,5,302
334,-19,5,1500
1141,-18,2,100
24,5,1,300
304,-10,5,3500
2255,-10,3,400
19,-7,5,1550
429,-3,5,1150
549,-22,4,400
342,-16,5,413
366,-14,5,750
366,-14,5,750
465,-2,3,350
27,-6,5,350
4,-4,3,620
829,-17,5,287
1063,-24,1,50
269,-16,5,850
269,-16,5,850
1633,-20,5,533
355,-10,5,2100
542,-9,1,1000
361,-8,5,175
576,-9,1,700
293,-13,5,800
318,-6,4,16150
2490,27,1,300
545,-30,4,223
1615,-25,3,533
21,-27,5,400
494,24,1,1200
494,24,1,1200
494,24,1,1200
612,-8,5,6050
252,-14,5,400
1623,-8,5,8300
75,-22,5,600
280,-14,3,4500
391,-4,2,2400
592,-11,5,250
15,-10,5,5650
362,-12,5,887
83,-8,5,200
1280,-6,5,850
1002,-19,5,14800
214,-15,5,2100
54,-2,5,750
42,-14,5,175
100,3,1,250
647,-10,5,550
12,-7,5,260
605,-21,5,355
850,9,1,150
690,-30,5,1150
325,3,1,17150
902,-18,2,11200
506,-6,5,550
893,-21,5,200
529,6,4,346
542,-10,5,321
356,-13,5,600
383,-17,5,800
383,-17,5,800
339,-5,4,217
31,-10,3,1450
53,-7,4,150
337,-109,5,100
590,3,3,450
2162,-9,4,300
553,-14,5,950
553,-14,5,950
1467,-19,5,250
234,20,1,150
570,-21,5,1350
52,-6,4,490
281,-15,5,586
380,6,1,350
285,3,1,213
313,5,4,500
313,5,4,550
763,-11,5,600
78,-18,5,279
269,-10,5,268
1897,-33,4,250
881,-13,5,5650
2480,-13,5,400
59,-18,5,5417
419,-13,5,8250
416,-22,5,750
565,-28,5,147
964,-16,5,2467
862,12,3,21750
365,-13,5,333
365,-13,5,333
143,-13,5,5300
384,-17,5,750
490,-9,5,1225
336,-14,4,8400
507,-18,5,250
507,-18,5,250
223,-12,5,1383
79,-13,5,600
525,-6,5,575
NULL,-13,NULL,200
140,-14,5,2100
372,-14,5,558
424,-28,1,350
424,-28,1,400
619,-18,5,900
93,6,1,150
351,-16,1,950
351,-16,1,950
351,-16,1,950
462,-8,3,1750
462,-8,3,1750
861,-15,5,350
3,-16,5,83
905,-10,3,1000
844,-20,5,117
570,0,1,6600
579,-14,5,517
1095,-21,5,550
1095,-21,5,550
294,-11,5,333
1095,-19,5,2800
80,-14,4,225
886,-15,3,8300
111,-17,5,30000
1407,0,4,1110
571,-27,1,22000
391,-16,5,250
56,-6,4,200
321,-19,5,2800
150,-14,5,850
19,-14,5,200
478,-29,5,350
88,-13,5,450
671,-15,5,1000
508,-13,5,450
363,-15,5,200
88,-13,5,1100
132,-21,5,1100
59,-4,4,16133
446,1,5,1300
1496,-51,4,400
455,-10,4,750
791,-12,5,900
1796,24,1,12100
359,-22,5,300
348,-4,5,413
639,-20,5,200
292,-18,5,650
464,-13,5,1850
2294,-19,5,200
398,-18,5,990
226,-15,4,9000
509,-10,4,350
727,-15,4,3750
673,-3,3,2000
28,-12,3,11875
2109,-7,3,850
2513,1,4,150
689,-11,5,275
456,14,3,900
9,-3,5,6500
2143,-8,5,250
420,-11,2,1500
420,-11,2,1500
340,4,1,3000
455,-19,5,133
879,-4,4,300
80,-24,5,1350
487,-14,5,650
2359,-14,5,300
375,-27,5,175
493,-10,4,1050
280,-15,5,4350
697,-13,4,400
816,24,3,9550
1283,-12,4,600
120,-9,5,850
120,-9,5,850
25,-18,5,1200
553,-14,5,950
502,-7,5,2500
42,-7,5,363
946,-3,4,1800
479,-21,5,800
365,-10,5,1270
14,-13,4,2600
46,-7,1,200
1265,-20,5,1050
353,-27,5,1800
10,-7,5,105
476,-1,5,750
877,-12,5,1050
6,-17,5,450
7,-17,5,450
6,-17,5,450
7,-17,5,450
6,-17,5,800
7,-17,5,800
84,-12,5,750
847,-16,5,600
434,7,1,400
137,-10,5,1850
831,-17,5,200
524,-13,5,1250
347,-21,3,850
354,-10,5,7000
133,-11,5,500
400,-6,5,210
2679,-11,4,400
8,-5,5,317
8,-5,5,317
788,-14,5,100
2126,-16,5,350
806,-20,5,200
286,-13,3,100
96,-14,4,500
96,-14,4,500
1463,-4,4,1600
308,-8,5,2500
6,-7,4,850
267,-16,5,4050
591,-10,5,8700
591,-10,5,8700
1549,-9,3,5650
760,-3,5,150
52,-7,5,2500
748,-22,5,8750
2,-6,4,200
2,-6,4,300
340,-20,5,1200
732,-1,5,575
299,-24,5,750
470,-14,5,450
1529,1,3,9100
422,-11,5,150
690,-32,4,250
52,-8,5,9650
1473,-15,5,900
836,-11,4,350
338,0,5,100
559,-21,4,500
403,-6,5,1050
353,-15,5,200
721,-4,4,374
25,-13,5,450
808,-11,5,9000
808,-11,5,9000
306,-11,1,3775
353,-6,5,2400
921,-10,5,350
501,-10,5,450
831,13,3,2750
572,-14,5,9133
908,-21,4,350
20,-8,5,200
92,-17,5,400
226,-7,4,2600
893,6,1,600
18,-31,2,4600
682,1,5,600
363,-2,4,4750
337,-30,5,2850
2360,-41,5,8267
2360,-41,5,8267
170,-21,4,1150
170,-21,4,1150
245,8,1,292
553,-3,5,150
445,-19,5,3750
657,-14,5,5150
56,-2,5,273
202,-3,5,13000
2228,-11,4,250
18,-5,3,8350
430,12,5,336
728,-12,5,1000
2316,7,5,460
179,-8,5,161
241,-15,4,450
124,-12,5,900
110,-1,5,250
383,-17,5,7700
11,-33,5,23700
21,-7,5,350
963,17,3,1400
355,-9,3,175
396,-16,5,150
17,-14,1,100
435,-13,3,150
294,-14,5,1200
885,-12,5,350
385,7,3,2152
315,-19,5,800
404,-7,5,330
341,2,2,1582
12,-9,5,2200
2481,-12,4,150
1434,2,5,10500
73,-7,3,1050
336,-24,5,1000
535,-10,5,1520
289,-1,5,1025
289,-1,5,1025
407,-15,5,1750
340,-11,5,650
288,-9,5,1450
288,-9,5,1450
288,-9,4,1450
288,-9,4,1450
133,-15,4,1400
14,-7,5,11325
231,-11,5,2050
46,-12,5,3500
591,-7,5,900
466,-13,2,500
840,-16,5,283
606,-30,5,150
115,-8,5,300
293,-9,5,444
270,-19,5,900
761,-16,1,3008
761,-16,1,3008
761,-16,1,3008
267,-13,5,200
450,-19,4,125
751,-25,5,800
751,-25,5,800
356,-2,5,1250
92,-15,5,1550
828,-30,3,500
869,-14,5,300
23,-6,5,950
23,-6,5,1000
66,-17,5,1200
251,-11,5,922
376,0,5,1250
292,-8,4,1100
385,-14,1,517
438,-9,3,420
596,-8,5,400
333,-15,5,3000
81,-14,5,200
NULL,-17,NULL,3167
2,-13,5,425
97,-6,5,250
45,-6,3,150
1703,-14,5,400
418,-29,5,700
149,-10,5,250
462,-17,2,3450
462,-17,2,13250
320,-23,5,50
2130,-14,4,350
261,-7,5,533
1213,-9,3,580
88,-11,5,200
324,-3,2,6550
26,-3,5,250
26,-3,5,250
221,-8,5,350
499,-20,5,450
926,-19,5,200
300,-13,1,350
300,-13,1,8500
810,-7,1,450
354,-9,4,250
20,-6,5,300
84,-9,5,900
2121,-15,5,533
2026,-20,5,200
3,-8,5,250
575,-6,5,318
321,-6,5,350
567,-15,5,100
612,-16,4,12000
741,-14,5,4800
104,-27,4,1400
447,28,5,150
357,-11,3,3800
470,1,3,250
343,-5,5,5350
742,-8,5,2225
28,-17,5,1350
28,-17,5,5200
464,-20,5,283
477,-24,5,5300
12,-6,5,293
354,8,1,350
45,-1,5,11600
299,-10,5,1350
602,-28,1,4050
509,-29,5,150
2202,-32,4,4025
101,-20,5,500
2361,-22,1,16050
511,-25,5,1250
341,3,4,800
31,-5,4,700
98,-7,5,300
1150,-31,3,250
1150,-31,3,250
1150,-31,4,250
1150,-31,4,250
814,-13,3,400
163,-10,3,125
32,-18,2,300
32,-18,2,300
32,-18,2,300
471,-14,3,1550
674,-13,5,300
886,-34,3,1250
1410,-6,4,650
445,-11,4,600
NULL,9,NULL,150
384,-18,5,200
884,-20,3,2700
1648,-6,4,1075
33,-6,3,7625
779,29,1,1050
1828,-20,3,375
37,-10,4,1044
853,-12,5,1950
853,-12,5,1950
853,-12,4,1950
853,-12,4,1950
1026,-15,5,200
443,2,1,100
275,-23,5,850
1080,5,1,2650
1207,-12,3,2200
575,-21,4,314
449,-22,4,2200
1189,-1,5,2800
384,-7,5,500
1940,-7,5,440
365,7,1,800
383,-15,5,1700
230,-18,5,700
23,-8,4,300
19,-8,5,950
2259,-9,5,8750
300,-28,5,277
1951,-15,1,100
1951,-15,1,100
1919,-16,3,500
643,-1,5,2500
2129,-23,5,400
NULL,-12,NULL,16000
487,-11,3,550
675,-22,1,4050
700,-21,5,300
564,28,1,2000
676,-5,5,1800
842,-9,5,100
1755,-17,5,1377
206,-13,5,500
354,-9,4,250
399,-13,5,200
328,22,1,125
861,-16,5,2500
424,-26,3,150
424,-26,3,150
424,-14,5,700
862,-2,5,150
689,15,1,100
689,15,1,100
348,-28,5,100
343,-7,5,150
361,-29,1,1700
417,-12,5,350
71,-8,5,850
116,-1,5,1850
131,-11,5,200
63,-12,5,5417
102,-12,5,5417
63,-12,5,100
102,-12,5,100
437,-6,5,111
119,-6,5,600
341,-18,5,950
2275,-32,5,450
662,-16,5,875
352,-11,5,350
705,-14,2,900
403,-14,2,900
705,-14,2,300
403,-14,2,300
589,-13,3,3600
414,-14,5,8350
56,-6,5,150
20,-13,5,9000
1881,-18,4,450
560,-3,5,NULL
560,-3,5,NULL
115,-14,4,2550
866,-14,5,9400
393,-9,5,18100
393,-9,5,3100
393,-9,5,3100
471,-14,5,5850
341,-1,5,7900
104,-20,5,1150
485,-23,3,1100
850,-6,5,250
669,-14,5,2500
2442,-17,5,500
541,59,5,400
22,-18,4,250
1910,-27,2,1750
1910,-27,2,1500
1015,-8,5,1500
374,-18,4,1000
715,-21,4,125
86,-13,5,125
14,-15,4,250
669,-14,4,1825
462,-10,5,150
506,-11,1,125
12,-8,4,4000
1035,-14,4,1100
42,-13,5,600
365,-9,5,100
365,-9,5,100
357,-7,4,7800
1452,-11,5,296
870,-10,5,50
318,-13,4,650
318,-13,4,550
26,-10,5,200
634,-14,5,1020
1275,-19,5,500
300,-8,3,100
110,-12,5,4450
63,-8,5,225
1108,-17,4,200
288,-14,5,250
483,-20,5,16550
483,-20,5,16550
139,9,1,1300
1239,-59,5,725
667,-8,5,150
667,-8,5,150
773,-14,4,250
79,-8,3,350
96,-7,4,150
96,-7,4,150
780,9,1,800
65,-9,5,117
93,-16,5,1600
58,-8,5,7000
413,-2,5,450
40,-8,5,150
1980,-13,5,418
350,-13,5,675
2,-16,5,200
1268,-13,5,200
718,-20,5,500
NULL,0,NULL,3600
375,-8,5,1400
322,17,1,6550
851,-8,5,1200
440,-19,5,5400
145,-13,5,1350
554,-18,4,6700
1502,-12,5,200
1502,-12,5,200
382,8,1,1200
382,8,1,1200
486,-15,5,12600
2085,-13,5,150
151,-4,5,150
187,-16,4,715
564,-7,4,100
1479,-19,5,3200
547,-11,4,5150
22,1,1,2000
677,-12,5,1350
67,-18,4,2750
25,-12,5,2600
95,-5,5,145
243,-9,5,4450
584,-17,1,800
556,-30,5,175
32,-10,5,550
2130,-10,5,150
358,-17,4,1582
554,-14,5,1300
432,-16,5,300
2843,0,5,750
297,-16,3,500
852,-12,5,550
300,-12,5,850
356,-17,5,150
10,-11,4,150
217,-18,5,650
358,-35,5,1000
358,-35,5,1000
1535,20,1,2000
12,-15,5,2600
704,-19,5,2650
314,-13,5,700
558,-13,4,105
2315,-18,4,125
2302,-18,4,125
2315,-18,4,100
2302,-18,4,100
756,1,1,300
611,-8,5,950
175,-20,5,550
175,-20,5,550
21,-3,4,457
754,-8,4,225
467,-15,5,2000
313,-10,5,26100
1519,-22,5,700
744,-3,5,4475
513,-13,5,2300
149,-13,5,2150
1048,-12,4,2350
572,-21,3,50
378,-2,1,250
681,-12,1,2750
681,-12,1,2750
681,-12,1,2750
817,-10,5,3000
435,-15,3,600
1049,-8,4,850
41,-10,5,250
41,-10,5,200
2094,-10,5,3250
1411,-21,1,450
1411,-21,1,413
351,-18,5,200
509,-16,5,584
70,-6,2,200
70,-6,2,185
365,-10,3,230
432,-21,5,27150
839,-14,4,16100
630,-20,5,6122
545,-7,5,350
316,-26,4,900
384,-18,3,400
399,-17,4,600
11,-13,5,150
505,-7,5,7550
11,-2,4,350
468,-22,5,150
468,-22,5,150
468,-22,5,150
468,-22,5,150
357,-10,5,800
357,-10,5,800
357,-10,5,800
16,-7,5,300
28,-11,4,800
1006,-15,5,12775
1006,-15,5,12775
1006,-15,5,12775
502,-15,3,267
502,-15,3,267
502,-15,3,267
502,-15,3,267
502,-15,3,267
186,-6,5,950
186,-6,5,950
398,-6,4,2550
649,-5,3,1383
1141,-17,4,1100
163,-7,1,800
472,-12,5,100
368,-13,5,100
368,-13,5,100
368,-13,5,100
368,-13,5,100
350,-15,5,967
350,-15,5,967
36,-7,5,100
100,-19,5,900
4,-9,5,500
78,-17,5,1700
601,-10,5,2600
73,-13,4,425
481,-6,5,1400
801,-18,5,11200
108,-23,5,19200
818,-8,5,5475
367,-21,5,100
783,-8,5,1000
446,-17,5,700
513,-13,5,750
36,-16,4,8200
221,-9,3,1383
260,-18,4,1900
649,0,4,2100
257,-16,4,6550
994,-16,5,710
822,-14,4,250
822,-20,4,750
299,13,1,1325
563,-21,5,1775
2018,-20,5,1600
2374,-17,5,1450
349,-15,5,750
485,-20,5,150
367,22,3,250
825,-15,5,300
19,-6,5,340
815,-8,5,20650
59,-1,5,100
1482,-15,5,1290
12,-7,5,1683
2171,-10,4,594
1465,-16,1,750
364,-37,1,500
364,-37,1,500
2313,-16,5,21400
574,-11,1,1700
333,-4,1,600
437,-4,1,600
333,-4,1,900
437,-4,1,900
310,-26,5,550
9,-9,4,650
9,-9,4,650
9,-9,4,650
553,-8,3,300
538,-12,4,150
876,-18,5,100
673,-15,5,150
673,-15,5,150
14,-2,4,500
2820,-6,5,11300
102,-36,4,3250
807,-8,5,200
807,-22,5,100
17,-7,5,200
1788,-25,5,150
1797,-25,5,150
1788,-25,5,225
1797,-25,5,225
17,-5,5,200
29,-13,3,584
297,-10,5,250
355,-15,5,363
443,-20,5,500
235,-16,5,9600
346,-26,5,1550
425,-10,5,1650
192,-9,3,800
340,-24,5,2123
114,-8,5,3305
114,-8,5,3305
850,-15,5,450
1539,9,1,350
1562,-7,5,200
279,-20,5,200
279,-20,5,200
279,-20,5,200
519,-7,4,5900
2070,-32,5,800
70,-20,5,156
128,1,5,375
20,-9,4,1110
1181,-21,5,6550
374,-3,5,4200
562,-23,1,1200
562,-23,1,1200
562,-23,1,1200
573,-22,5,1125
1668,-15,4,625
358,-4,1,408
8,-16,5,200
199,-12,5,650
2317,-18,5,225
503,-6,2,2600
183,-21,3,3500
1472,14,1,1050
334,-4,5,200
127,-6,5,1500
NULL,-14,NULL,4338
479,-22,5,150
479,-22,5,150
16,-12,4,16550
2914,-16,4,700
900,-21,5,150
47,-13,4,250
488,-17,4,200
482,-20,5,150
863,-13,5,7175
418,-8,5,6150
828,0,5,7600
828,0,5,7600
397,-25,3,200
306,-10,5,1383
2475,-14,5,250
762,1,2,200
683,-19,5,200
336,-1,5,800
12,-5,2,7225
871,-13,5,400
24,2,1,125
156,-15,4,375
192,1,4,1507
15,-16,5,300
805,-9,1,275
29,-8,5,2150
369,-17,3,2600
473,2,5,2700
616,-14,5,300
28,-34,5,1300
1529,-26,4,1067
336,-15,2,950
412,-10,3,200
35,-15,4,5700
333,-9,5,750
110,-11,5,500
315,-14,5,500
831,-2,3,6550
109,-17,4,500
801,-5,5,1650
534,-16,5,900
1016,-21,5,1000
760,-23,3,750
970,-24,4,350
382,-22,5,1650
11,-7,2,1150
1746,-20,4,2500
478,-14,5,150
1076,-5,5,125
304,-9,5,1050
352,-21,1,3475
340,27,1,6550
359,-37,5,500
981,-21,4,250
2290,-17,4,2400
798,-11,5,975
1469,-4,5,450
474,-18,5,283
1831,-14,5,939
25,-10,5,264
25,-10,5,264
297,-7,3,1870
531,-46,5,2500
626,-11,1,1383
626,-11,1,1225
548,-8,5,450
710,9,1,1383
294,-14,3,1383
324,-8,5,5800
755,7,1,1500
349,-14,5,300
560,-32,4,500
520,-10,4,4200
460,-19,1,600
867,-19,1,600
460,-19,1,600
867,-19,1,600
460,-19,1,300
867,-19,1,300
